Wavelength    Read Noise      Sky           Dark          A_Eff        BEF           Disp_Width    XDisp_Width
(Angstroms) (Cnt/Exposure) (Cnt/s/res)   (Cnt/s/res)      (cm^2)  (Erg/cm^2/s/res)   (N_resels)     (N_resels)
3130.3049         36.00      3.49e-07      1.39e-06    194718.2      5.67e-23         1.00         1.07
3130.3745         36.00      3.49e-07      1.39e-06    194725.9      5.67e-23         1.00         1.07
3130.4438         36.00      3.49e-07      1.39e-06    194733.7      5.67e-23         1.00         1.07
3130.5134         36.00      3.49e-07      1.39e-06    194741.5      5.67e-23         1.00         1.07
3130.5830         36.00      3.49e-07      1.39e-06    194749.3      5.67e-23         1.00         1.07
3130.6523         36.00      3.49e-07      1.39e-06    194757.1      5.67e-23         1.00         1.07
3130.7222         36.00      3.49e-07      1.39e-06    194764.9      5.67e-23         1.00         1.07
3130.7915         36.00      3.49e-07      1.39e-06    194772.7      5.67e-23         1.00         1.07
3130.8611         36.00      3.49e-07      1.39e-06    194780.4      5.67e-23         1.00         1.07
3130.9307         36.00      3.49e-07      1.39e-06    194788.2      5.67e-23         1.00         1.07
3131.0000         36.00      3.50e-07      1.39e-06    194796.0      5.67e-23         1.00         1.07
3131.0696         36.00      3.50e-07      1.39e-06    194809.5      5.67e-23         1.00         1.07
3131.1392         36.00      3.50e-07      1.39e-06    194823.0      5.67e-23         1.00         1.07
3131.2085         36.00      3.50e-07      1.39e-06    194836.5      5.67e-23         1.00         1.07
3131.2783         36.00      3.50e-07      1.39e-06    194850.0      5.66e-23         1.00         1.07
3131.3477         36.00      3.50e-07      1.39e-06    194863.4      5.66e-23         1.00         1.07
3131.4172         36.00      3.50e-07      1.39e-06    194876.9      5.66e-23         1.00         1.07
3131.4868         36.00      3.50e-07      1.39e-06    194890.4      5.66e-23         1.00         1.07
3131.5562         36.00      3.50e-07      1.39e-06    194903.9      5.66e-23         1.00         1.07
3131.6257         36.00      3.50e-07      1.39e-06    194917.4      5.66e-23         1.00         1.07
3131.6953         36.00      3.50e-07      1.39e-06    194930.9      5.66e-23         1.00         1.07
3131.7646         36.00      3.50e-07      1.39e-06    194944.3      5.66e-23         1.00         1.07
3131.8345         36.00      3.51e-07      1.39e-06    194957.9      5.66e-23         1.00         1.07
3131.9038         36.00      3.51e-07      1.39e-06    194971.3      5.66e-23         1.00         1.07
3131.9734         36.00      3.51e-07      1.39e-06    194984.8      5.66e-23         1.00         1.07
3132.0430         36.00      3.51e-07      1.39e-06    194982.8      5.66e-23         1.00         1.07
3132.1123         36.00      3.51e-07      1.39e-06    194971.2      5.66e-23         1.00         1.07
3132.1819         36.00      3.51e-07      1.39e-06    194959.6      5.66e-23         1.00         1.07
3132.2515         36.00      3.51e-07      1.39e-06    194948.0      5.66e-23         1.00         1.07
3132.3208         36.00      3.51e-07      1.39e-06    194936.4      5.66e-23         1.00         1.07
3132.3906         36.00      3.51e-07      1.39e-06    194924.8      5.66e-23         1.00         1.07
3132.4600         36.00      3.51e-07      1.39e-06    194913.2      5.66e-23         1.00         1.07
3132.5295         36.00      3.51e-07      1.39e-06    194901.6      5.66e-23         1.00         1.07
3132.5991         36.00      3.51e-07      1.39e-06    194890.0      5.67e-23         1.00         1.07
3132.6685         36.00      3.51e-07      1.39e-06    194878.4      5.67e-23         1.00         1.07
3132.7380         36.00      3.51e-07      1.39e-06    194866.8      5.67e-23         1.00         1.07
3132.8076         36.00      3.51e-07      1.39e-06    194855.1      5.67e-23         1.00         1.07
3132.8770         36.00      3.51e-07      1.39e-06    194843.5      5.67e-23         1.00         1.07
3132.9468         36.00      3.51e-07      1.39e-06    194831.9      5.67e-23         1.00         1.07
3133.0161         36.00      3.51e-07      1.39e-06    194821.1      5.67e-23         1.00         1.07
3133.0857         36.00      3.51e-07      1.39e-06    194812.8      5.67e-23         1.00         1.07
3133.1553         36.00      3.51e-07      1.39e-06    194804.5      5.67e-23         1.00         1.07
3133.2246         36.00      3.51e-07      1.39e-06    194796.3      5.67e-23         1.00         1.07
3133.2942         36.00      3.51e-07      1.39e-06    194788.0      5.67e-23         1.00         1.07
3133.3638         36.00      3.51e-07      1.39e-06    194779.7      5.67e-23         1.00         1.07
3133.4331         36.00      3.51e-07      1.39e-06    194771.5      5.67e-23         1.00         1.07
3133.5029         36.00      3.52e-07      1.39e-06    194763.2      5.67e-23         1.00         1.07
3133.5723         36.00      3.52e-07      1.39e-06    194754.9      5.67e-23         1.00         1.07
3133.6418         36.00      3.52e-07      1.39e-06    194746.6      5.67e-23         1.00         1.07
3133.7114         36.00      3.52e-07      1.39e-06    194738.3      5.67e-23         1.00         1.07
3133.7808         36.00      3.52e-07      1.39e-06    194730.1      5.67e-23         1.00         1.07
3133.8503         36.00      3.52e-07      1.39e-06    194721.8      5.67e-23         1.00         1.07
3133.9199         36.00      3.52e-07      1.39e-06    194713.5      5.67e-23         1.00         1.07
3133.9893         36.00      3.52e-07      1.39e-06    194705.3      5.67e-23         1.00         1.07
3134.0591         36.00      3.52e-07      1.39e-06    194719.0      5.67e-23         1.00         1.07
3134.1284         36.00      3.52e-07      1.39e-06    194736.5      5.67e-23         1.00         1.07
3134.1980         36.00      3.52e-07      1.39e-06    194754.1      5.67e-23         1.00         1.07
3134.2676         36.00      3.52e-07      1.39e-06    194771.7      5.67e-23         1.00         1.07
3134.3369         36.00      3.52e-07      1.39e-06    194789.2      5.67e-23         1.00         1.07
3134.4065         36.00      3.52e-07      1.39e-06    194806.8      5.67e-23         1.00         1.07
3134.4761         36.00      3.52e-07      1.39e-06    194824.5      5.67e-23         1.00         1.07
3134.5454         36.00      3.52e-07      1.39e-06    194842.0      5.67e-23         1.00         1.07
3134.6152         36.00      3.53e-07      1.39e-06    194859.7      5.67e-23         1.00         1.07
3134.6846         36.00      3.53e-07      1.39e-06    194877.2      5.67e-23         1.00         1.07
3134.7542         36.00      3.53e-07      1.39e-06    194894.8      5.67e-23         1.00         1.07
3134.8237         36.00      3.53e-07      1.39e-06    194912.4      5.67e-23         1.00         1.07
3134.8931         36.00      3.53e-07      1.39e-06    194930.0      5.67e-23         1.00         1.07
3134.9626         36.00      3.53e-07      1.39e-06    194947.5      5.67e-23         1.00         1.07
3135.0322         36.00      3.53e-07      1.39e-06    194964.2      5.66e-23         1.00         1.07
3135.1016         36.00      3.53e-07      1.39e-06    194979.5      5.66e-23         1.00         1.07
3135.1714         36.00      3.53e-07      1.39e-06    194995.0      5.66e-23         1.00         1.07
3135.2407         36.00      3.53e-07      1.39e-06    195010.4      5.66e-23         1.00         1.07
3135.3103         36.00      3.53e-07      1.39e-06    195025.9      5.66e-23         1.00         1.07
3135.3799         36.00      3.53e-07      1.39e-06    195041.3      5.66e-23         1.00         1.07
3135.4492         36.00      3.53e-07      1.39e-06    195056.7      5.66e-23         1.00         1.07
3135.5188         36.00      3.53e-07      1.39e-06    195072.2      5.66e-23         1.00         1.07
3135.5884         36.00      3.53e-07      1.39e-06    195087.6      5.66e-23         1.00         1.07
3135.6577         36.00      3.53e-07      1.39e-06    195103.0      5.66e-23         1.00         1.07
3135.7275         36.00      3.53e-07      1.39e-06    195118.5      5.66e-23         1.00         1.07
3135.7969         36.00      3.53e-07      1.39e-06    195133.9      5.66e-23         1.00         1.07
3135.8665         36.00      3.53e-07      1.39e-06    195149.4      5.66e-23         1.00         1.07
3135.9360         36.00      3.54e-07      1.39e-06    195164.8      5.66e-23         1.00         1.07
3136.0054         36.00      3.54e-07      1.39e-06    195178.7      5.66e-23         1.00         1.07
3136.0750         36.00      3.54e-07      1.39e-06    195174.4      5.66e-23         1.00         1.07
3136.1445         36.00      3.54e-07      1.39e-06    195170.0      5.66e-23         1.00         1.07
3136.2139         36.00      3.54e-07      1.39e-06    195165.7      5.66e-23         1.00         1.07
3136.2837         36.00      3.54e-07      1.39e-06    195161.4      5.66e-23         1.00         1.07
3136.3530         36.00      3.54e-07      1.39e-06    195157.1      5.66e-23         1.00         1.07
3136.4226         36.00      3.54e-07      1.39e-06    195152.8      5.66e-23         1.00         1.07
3136.4922         36.00      3.54e-07      1.39e-06    195148.5      5.66e-23         1.00         1.07
3136.5615         36.00      3.54e-07      1.39e-06    195144.2      5.66e-23         1.00         1.07
3136.6311         36.00      3.54e-07      1.39e-06    195139.9      5.66e-23         1.00         1.07
3136.7007         36.00      3.54e-07      1.39e-06    195135.6      5.66e-23         1.00         1.07
3136.7700         36.00      3.54e-07      1.39e-06    195131.3      5.66e-23         1.00         1.07
3136.8398         36.00      3.54e-07      1.39e-06    195126.9      5.66e-23         1.00         1.07
3136.9092         36.00      3.54e-07      1.39e-06    195122.6      5.66e-23         1.00         1.07
3136.9788         36.00      3.54e-07      1.39e-06    195118.3      5.66e-23         1.00         1.07
3137.0483         36.00      3.54e-07      1.39e-06    195116.2      5.66e-23         1.00         1.07
3137.1177         36.00      3.54e-07      1.39e-06    195115.1      5.66e-23         1.00         1.07
3137.1873         36.00      3.54e-07      1.39e-06    195114.0      5.66e-23         1.00         1.07
3137.2568         36.00      3.54e-07      1.39e-06    195112.9      5.66e-23         1.00         1.07
3137.3262         36.00      3.54e-07      1.39e-06    195111.8      5.66e-23         1.00         1.07
3137.3960         36.00      3.54e-07      1.39e-06    195110.7      5.66e-23         1.00         1.07
3137.4653         36.00      3.54e-07      1.39e-06    195109.6      5.66e-23         1.00         1.07
3137.5349         36.00      3.54e-07      1.39e-06    195108.4      5.66e-23         1.00         1.07
3137.6045         36.00      3.54e-07      1.39e-06    195107.3      5.66e-23         1.00         1.07
3137.6738         36.00      3.54e-07      1.39e-06    195106.2      5.66e-23         1.00         1.07
3137.7434         36.00      3.54e-07      1.39e-06    195105.1      5.66e-23         1.00         1.07
3137.8130         36.00      3.54e-07      1.39e-06    195104.0      5.66e-23         1.00         1.07
3137.8823         36.00      3.54e-07      1.39e-06    195102.9      5.66e-23         1.00         1.07
3137.9521         36.00      3.54e-07      1.39e-06    195101.8      5.66e-23         1.00         1.07
3138.0215         36.00      3.54e-07      1.39e-06    195101.6      5.66e-23         1.00         1.07
3138.0911         36.00      3.54e-07      1.39e-06    195103.6      5.66e-23         1.00         1.07
3138.1606         36.00      3.54e-07      1.39e-06    195105.7      5.66e-23         1.00         1.07
