Wavelength    Read Noise      Sky           Dark          A_Eff        BEF           Disp_Width    XDisp_Width
(Angstroms) (Cnt/Exposure) (Cnt/s/res)   (Cnt/s/res)      (cm^2)  (Erg/cm^2/s/res)   (N_resels)     (N_resels)
1163.3802          0.00      2.82e-07      4.20e-06    111925.4      6.84e-22         1.57         2.62
1163.4366          0.00      2.82e-07      4.20e-06    111925.0      6.84e-22         1.57         2.62
1163.4929          0.00      2.83e-07      4.20e-06    111924.6      6.84e-22         1.57         2.62
1163.5493          0.00      2.84e-07      4.20e-06    111924.2      6.84e-22         1.57         2.62
1163.6056          0.00      2.84e-07      4.20e-06    111923.8      6.84e-22         1.57         2.62
1163.6620          0.00      2.85e-07      4.20e-06    111923.5      6.85e-22         1.57         2.62
1163.7183          0.00      2.86e-07      4.20e-06    111923.1      6.85e-22         1.57         2.62
1163.7747          0.00      2.86e-07      4.20e-06    111922.7      6.85e-22         1.57         2.62
1163.8311          0.00      2.87e-07      4.20e-06    111922.3      6.85e-22         1.57         2.62
1163.8873          0.00      2.87e-07      4.20e-06    111922.0      6.85e-22         1.57         2.62
1163.9436          0.00      2.88e-07      4.20e-06    111921.6      6.85e-22         1.57         2.62
1164.0000          0.00      2.89e-07      4.20e-06    111921.2      6.85e-22         1.57         2.62
1164.0564          0.00      2.89e-07      4.20e-06    111920.8      6.85e-22         1.57         2.62
1164.1127          0.00      2.90e-07      4.20e-06    111920.4      6.85e-22         1.57         2.62
1164.1691          0.00      2.91e-07      4.20e-06    111920.1      6.85e-22         1.57         2.62
1164.2253          0.00      2.91e-07      4.20e-06    111919.7      6.85e-22         1.56         2.62
1164.2817          0.00      2.92e-07      4.20e-06    111919.3      6.85e-22         1.56         2.62
1164.3380          0.00      2.93e-07      4.20e-06    111918.9      6.85e-22         1.56         2.62
1164.3944          0.00      2.93e-07      4.20e-06    111918.6      6.85e-22         1.56         2.62
1164.4507          0.00      2.94e-07      4.20e-06    111918.2      6.85e-22         1.56         2.62
1164.5071          0.00      2.95e-07      4.20e-06    111917.8      6.86e-22         1.56         2.62
1164.5634          0.00      2.95e-07      4.20e-06    111917.4      6.86e-22         1.56         2.62
1164.6198          0.00      2.96e-07      4.20e-06    111917.0      6.86e-22         1.56         2.62
1164.6760          0.00      2.97e-07      4.20e-06    111916.7      6.86e-22         1.56         2.62
1164.7324          0.00      2.97e-07      4.20e-06    111916.3      6.86e-22         1.56         2.62
1164.7887          0.00      2.98e-07      4.20e-06    111915.9      6.86e-22         1.56         2.62
1164.8451          0.00      2.99e-07      4.20e-06    111915.5      6.86e-22         1.56         2.62
1164.9014          0.00      2.99e-07      4.20e-06    111915.2      6.86e-22         1.56         2.62
1164.9578          0.00      3.00e-07      4.20e-06    111914.8      6.86e-22         1.56         2.62
1165.0142          0.00      3.01e-07      4.20e-06    111914.4      6.86e-22         1.56         2.62
1165.0704          0.00      3.01e-07      4.20e-06    111914.0      6.86e-22         1.55         2.62
1165.1267          0.00      3.02e-07      4.20e-06    111913.7      6.86e-22         1.55         2.62
1165.1831          0.00      3.03e-07      4.20e-06    111913.3      6.86e-22         1.55         2.62
1165.2395          0.00      3.03e-07      4.20e-06    111912.9      6.86e-22         1.55         2.62
1165.2958          0.00      3.04e-07      4.20e-06    111912.5      6.87e-22         1.55         2.62
1165.3522          0.00      3.05e-07      4.20e-06    111912.1      6.87e-22         1.55         2.62
1165.4084          0.00      3.06e-07      4.20e-06    111911.8      6.87e-22         1.55         2.62
1165.4648          0.00      3.06e-07      4.20e-06    111911.4      6.87e-22         1.55         2.62
1165.5211          0.00      3.07e-07      4.20e-06    111911.0      6.87e-22         1.55         2.62
1165.5775          0.00      3.08e-07      4.20e-06    111910.6      6.87e-22         1.55         2.62
1165.6338          0.00      3.08e-07      4.20e-06    111910.3      6.87e-22         1.55         2.62
1165.6902          0.00      3.09e-07      4.20e-06    111909.9      6.87e-22         1.55         2.62
1165.7465          0.00      3.10e-07      4.20e-06    111909.5      6.87e-22         1.55         2.62
1165.8029          0.00      3.10e-07      4.20e-06    111909.1      6.87e-22         1.55         2.63
1165.8591          0.00      3.11e-07      4.20e-06    111908.7      6.87e-22         1.55         2.63
1165.9155          0.00      3.12e-07      4.20e-06    111908.4      6.87e-22         1.54         2.63
1165.9718          0.00      3.13e-07      4.20e-06    111908.0      6.87e-22         1.54         2.63
1166.0282          0.00      3.13e-07      4.20e-06    111907.6      6.88e-22         1.54         2.63
1166.0845          0.00      3.14e-07      4.20e-06    111907.2      6.88e-22         1.54         2.63
1166.1409          0.00      3.15e-07      4.20e-06    111906.9      6.88e-22         1.54         2.63
1166.1971          0.00      3.16e-07      4.20e-06    111906.5      6.88e-22         1.54         2.63
1166.2535          0.00      3.16e-07      4.20e-06    111906.1      6.88e-22         1.54         2.63
1166.3098          0.00      3.17e-07      4.20e-06    111905.7      6.88e-22         1.54         2.63
1166.3662          0.00      3.18e-07      4.20e-06    111905.3      6.88e-22         1.54         2.63
1166.4226          0.00      3.18e-07      4.20e-06    111905.0      6.88e-22         1.54         2.63
1166.4789          0.00      3.19e-07      4.20e-06    111904.6      6.88e-22         1.54         2.63
1166.5352          0.00      3.20e-07      4.20e-06    111904.2      6.88e-22         1.54         2.63
1166.5916          0.00      3.21e-07      4.20e-06    111903.8      6.88e-22         1.54         2.63
1166.6479          0.00      3.21e-07      4.20e-06    111903.5      6.88e-22         1.54         2.63
1166.7042          0.00      3.22e-07      4.20e-06    111903.1      6.89e-22         1.54         2.63
1166.7606          0.00      3.23e-07      4.20e-06    111902.7      6.89e-22         1.53         2.63
1166.8169          0.00      3.24e-07      4.20e-06    111902.3      6.89e-22         1.53         2.63
1166.8733          0.00      3.25e-07      4.20e-06    111901.9      6.89e-22         1.53         2.63
1166.9296          0.00      3.25e-07      4.20e-06    111901.6      6.89e-22         1.53         2.63
1166.9860          0.00      3.26e-07      4.20e-06    111901.2      6.89e-22         1.53         2.63
1167.0422          0.00      3.27e-07      4.20e-06    111900.8      6.89e-22         1.53         2.63
1167.0986          0.00      3.28e-07      4.20e-06    111900.4      6.89e-22         1.53         2.63
1167.1549          0.00      3.28e-07      4.20e-06    111900.1      6.89e-22         1.53         2.63
1167.2113          0.00      3.29e-07      4.20e-06    111899.7      6.89e-22         1.53         2.63
1167.2676          0.00      3.30e-07      4.20e-06    111899.3      6.89e-22         1.53         2.63
1167.3240          0.00      3.31e-07      4.20e-06    111898.9      6.89e-22         1.53         2.63
1167.3802          0.00      3.31e-07      4.20e-06    111898.6      6.90e-22         1.53         2.63
1167.4366          0.00      3.32e-07      4.20e-06    111898.2      6.90e-22         1.53         2.63
1167.4929          0.00      3.33e-07      4.20e-06    111897.8      6.90e-22         1.53         2.63
1167.5493          0.00      3.34e-07      4.20e-06    111897.4      6.90e-22         1.53         2.63
1167.6056          0.00      3.35e-07      4.20e-06    111897.0      6.90e-22         1.52         2.63
1167.6620          0.00      3.35e-07      4.20e-06    111896.7      6.90e-22         1.52         2.63
1167.7183          0.00      3.36e-07      4.20e-06    111896.3      6.90e-22         1.52         2.63
1167.7747          0.00      3.37e-07      4.20e-06    111895.9      6.90e-22         1.52         2.63
1167.8311          0.00      3.38e-07      4.20e-06    111895.5      6.90e-22         1.52         2.63
1167.8873          0.00      3.39e-07      4.20e-06    111895.2      6.90e-22         1.52         2.63
1167.9436          0.00      3.39e-07      4.20e-06    111894.8      6.90e-22         1.52         2.63
1168.0000          0.00      3.40e-07      4.20e-06    111894.4      6.91e-22         1.52         2.63
1168.0564          0.00      3.41e-07      4.20e-06    111894.0      6.91e-22         1.52         2.63
1168.1127          0.00      3.42e-07      4.20e-06    111893.6      6.91e-22         1.52         2.63
1168.1691          0.00      3.43e-07      4.20e-06    111893.3      6.91e-22         1.52         2.63
1168.2253          0.00      3.44e-07      4.20e-06    111892.9      6.91e-22         1.52         2.63
1168.2817          0.00      3.44e-07      4.20e-06    111892.5      6.91e-22         1.52         2.63
1168.3380          0.00      3.45e-07      4.20e-06    111892.1      6.91e-22         1.52         2.63
1168.3944          0.00      3.46e-07      4.20e-06    111891.8      6.91e-22         1.52         2.63
1168.4507          0.00      3.47e-07      4.20e-06    111891.4      6.91e-22         1.51         2.63
1168.5071          0.00      3.48e-07      4.20e-06    111891.0      6.91e-22         1.51         2.63
1168.5634          0.00      3.49e-07      4.20e-06    111890.6      6.92e-22         1.51         2.63
1168.6198          0.00      3.50e-07      4.20e-06    111890.2      6.92e-22         1.51         2.63
1168.6760          0.00      3.50e-07      4.20e-06    111889.9      6.92e-22         1.51         2.63
1168.7324          0.00      3.51e-07      4.20e-06    111889.5      6.92e-22         1.51         2.63
1168.7887          0.00      3.52e-07      4.20e-06    111889.1      6.92e-22         1.51         2.63
1168.8451          0.00      3.53e-07      4.20e-06    111888.7      6.92e-22         1.51         2.63
1168.9014          0.00      3.54e-07      4.20e-06    111888.4      6.92e-22         1.51         2.63
1168.9578          0.00      3.55e-07      4.20e-06    111888.0      6.92e-22         1.51         2.63
1169.0142          0.00      3.56e-07      4.20e-06    111887.6      6.92e-22         1.51         2.63
1169.0704          0.00      3.56e-07      4.20e-06    111887.2      6.92e-22         1.51         2.63
1169.1267          0.00      3.57e-07      4.20e-06    111886.9      6.93e-22         1.51         2.63
1169.1831          0.00      3.58e-07      4.20e-06    111886.5      6.93e-22         1.51         2.63
1169.2395          0.00      3.59e-07      4.20e-06    111886.1      6.93e-22         1.51         2.63
1169.2958          0.00      3.60e-07      4.20e-06    111885.7      6.93e-22         1.50         2.63
1169.3522          0.00      3.61e-07      4.20e-06    111885.3      6.93e-22         1.50         2.63
1169.4084          0.00      3.62e-07      4.20e-06    111885.0      6.93e-22         1.50         2.63
1169.4648          0.00      3.63e-07      4.20e-06    111884.6      6.93e-22         1.50         2.63
1169.5211          0.00      3.64e-07      4.20e-06    111884.2      6.93e-22         1.50         2.63
1169.5775          0.00      3.64e-07      4.20e-06    111883.8      6.93e-22         1.50         2.63
1169.6338          0.00      3.65e-07      4.20e-06    111883.5      6.93e-22         1.50         2.63
1169.6902          0.00      3.66e-07      4.20e-06    111883.1      6.94e-22         1.50         2.63
1169.7465          0.00      3.67e-07      4.20e-06    111882.7      6.94e-22         1.50         2.63
1169.8029          0.00      3.68e-07      4.20e-06    111882.3      6.94e-22         1.50         2.63
1169.8591          0.00      3.69e-07      4.20e-06    111881.9      6.94e-22         1.50         2.63
1169.9155          0.00      3.70e-07      4.20e-06    111881.6      6.94e-22         1.50         2.63
1169.9718          0.00      3.71e-07      4.20e-06    111881.2      6.94e-22         1.50         2.64
